OrderID,ShipMode,OrderPriority,NumberOfProducts,TotalSales,TotalQuantity,TotalProfit,TotalShippingCost
CA-2014-141992,Standard Class,Medium,2,164.768,3,-31.797800000000002,12.940000000000001
CA-2014-142034,Standard Class,High,3,1331.82,13,469.614,165.96
CA-2014-142090,Standard Class,Medium,2,2165.658,10,-571.6885,131.55
CA-2014-142125,Standard Class,Low,2,60.72,11,29.922,5.17
CA-2014-142174,Standard Class,Medium,1,89.568,2,32.4684,6.45
CA-2014-142293,First Class,High,1,89.97,3,37.7874,21.5
CA-2014-142328,Standard Class,Medium,1,50.04,6,25.02,3.05
CA-2014-142342,Second Class,High,4,1295.0249999999999,17,255.23700000000002,151.75
CA-2014-142391,Same Day,High,1,199.8,10,71.928,13.67
CA-2014-142461,Second Class,Medium,1,204.6664,1,-6.0196,20.53
CA-2014-142489,Second Class,High,1,21.99,5,-32.985,5.12
CA-2014-142622,First Class,Medium,3,911.82,12,8.863000000000003,147.01
CA-2014-142636,Standard Class,Medium,2,446.99600000000004,11,92.6086,32.879999999999995
CA-2014-142643,Standard Class,Medium,2,175.37,6,79.5342,9.19
CA-2014-142671,Second Class,High,1,11.52,5,-7.68,1.93
CA-2014-142776,Second Class,Medium,2,12.68,4,6.0864,1.3900000000000001
CA-2014-142867,Standard Class,Medium,2,24.048000000000002,9,-18.831599999999998,1.85
CA-2014-142888,Standard Class,High,1,70.98,1,20.5842,6.25
CA-2014-142909,Second Class,High,1,182.55,2,-135.087,26.82
CA-2014-143021,Same Day,High,2,138.382,10,-11.071299999999997,15.69
CA-2014-143035,Second Class,Medium,3,462.52000000000004,10,91.8899,46.269999999999996
CA-2014-143063,Standard Class,Medium,3,1645.87,17,438.68039999999996,157.83
CA-2014-143084,Standard Class,Medium,2,33.3,10,13.065,2.3200000000000003
CA-2014-143112,Standard Class,Medium,3,5509.142,10,1398.3494,233.92
CA-2014-143126,Second Class,Medium,1,521.96,2,88.7332,84.78
CA-2014-143217,Standard Class,Low,1,18.24,3,8.5728,2.4
CA-2014-143245,Standard Class,Medium,2,916.59,6,260.5332,59.23
CA-2014-143252,Standard Class,Medium,2,129.29,8,33.8443,10.71
CA-2014-143259,Standard Class,High,3,466.84200000000004,14,34.6365,55.150000000000006
CA-2014-143294,Standard Class,Medium,1,10.688,2,3.7408,0.87
CA-2014-143329,Standard Class,Medium,1,41.37,3,17.3754,2.96
CA-2014-143343,First Class,Medium,1,16.4,5,4.756,1.49
CA-2014-143378,Standard Class,Medium,4,697.612,16,-41.105,47.95
CA-2014-143434,Standard Class,Medium,1,19.76,4,8.2992,1.33
CA-2014-143455,Standard Class,Medium,1,10.368,2,3.6288,0.55
CA-2014-143567,Second Class,Critical,4,3291.0699999999997,19,829.6397,1035.8600000000001
CA-2014-143574,First Class,Medium,3,694.6700000000001,14,201.79160000000002,24.13
CA-2014-143651,Standard Class,Medium,1,23.1,2,6.93,1.0
CA-2014-143658,Second Class,Medium,1,109.9,5,32.97,10.2
CA-2014-143665,Standard Class,Medium,2,59.620000000000005,11,28.6036,3.3800000000000003
CA-2014-143686,Same Day,High,2,1418.21,9,608.1851,311.7
CA-2014-143756,First Class,High,1,701.96,2,168.4704,8.51
CA-2014-143798,First Class,Critical,2,321.248,4,26.9448,68.89999999999999
CA-2014-143861,Standard Class,Low,1,17.088,2,1.068,2.53
CA-2014-144036,Standard Class,Medium,1,35.712,8,2.232,1.58
CA-2014-144064,First Class,High,3,78.04,15,14.977,19.75
CA-2014-144113,Standard Class,High,2,73.56,3,11.967600000000001,11.47
CA-2014-144225,Second Class,High,1,164.88,3,80.7912,18.82
CA-2014-144365,Standard Class,Low,1,11.68,4,5.256,1.11
CA-2014-144456,First Class,High,2,220.056,8,19.2549,35.93
CA-2014-144463,Standard Class,Medium,1,474.43,11,199.2606,27.8
CA-2014-144484,Same Day,High,2,438.96000000000004,9,125.4976,109.14
CA-2014-144491,Standard Class,High,4,1875.128,11,-98.0704,229.02999999999997
CA-2014-144498,Same Day,High,3,817.829,20,57.6973,200.02
CA-2014-144526,Standard Class,Low,2,691.476,8,-167.366,85.57
CA-2014-144568,Standard Class,Medium,1,23.55,5,1.1775,1.22
CA-2014-144589,Standard Class,Medium,2,384.176,8,138.47729999999999,41.15
CA-2014-144596,Standard Class,High,1,318.96,9,149.9112,42.06
CA-2014-144638,Standard Class,Medium,4,91.726,8,4.230000000000001,5.09
CA-2014-144680,First Class,Critical,1,33.62,5,-90.774,5.75
CA-2014-144694,Second Class,High,2,253.82399999999998,6,87.9882,41.18000000000001
CA-2014-144750,Same Day,High,1,83.88,1,29.358,9.42
CA-2014-144820,Second Class,Medium,1,20.64,5,2.322,1.65
CA-2014-144827,Standard Class,Medium,1,124.36,2,33.5772,6.61
CA-2014-144848,First Class,Medium,3,400.61,4,51.6661,70.74
CA-2014-144862,Standard Class,Medium,2,167.638,12,44.7732,10.79
CA-2014-144883,Standard Class,High,1,50.4,8,23.184,6.07
CA-2014-144904,Standard Class,Medium,4,562.0260000000001,15,118.9848,20.919999999999998
CA-2014-144932,First Class,Medium,3,118.32,9,28.923000000000002,6.81
CA-2014-1450,First Class,Critical,3,334.62,4,100.08,85.13
CA-2014-145037,Second Class,Medium,3,237.64,8,113.8064,20.52
CA-2014-145093,Standard Class,Medium,1,2.112,2,-3.3792,0.22
CA-2014-145128,Standard Class,Medium,1,526.45,5,31.587,24.92
CA-2014-145142,First Class,Medium,1,210.98,2,21.098,25.67
CA-2014-145219,First Class,Critical,2,2970.4320000000002,9,1041.9132,350.09999999999997
CA-2014-145226,Second Class,Medium,4,433.78000000000003,12,51.5692,41.67
CA-2014-145233,Standard Class,Medium,5,1020.2629999999999,19,91.38999999999999,61.27
CA-2014-145275,Standard Class,High,1,14.94,3,6.8724,1.54
CA-2014-145310,Second Class,Critical,1,7.824,1,2.934,0.75
CA-2014-145338,First Class,Medium,1,4.768,2,0.4768,0.33
CA-2014-145429,Standard Class,High,3,291.988,7,47.8326,23.59
CA-2014-145443,Second Class,Medium,1,177.2,5,83.284,15.75
CA-2014-145506,Standard Class,Medium,1,136.26,9,5.4504,13.02
CA-2014-145653,Same Day,High,1,498.26,7,134.5302,33.08
CA-2014-145660,First Class,High,1,7.712,2,1.7352,0.8
CA-2014-145702,Second Class,Medium,2,342.23999999999995,10,-25.255200000000002,7.45
CA-2014-145737,Standard Class,Medium,1,163.96,5,59.4355,7.84
CA-2014-145765,Standard Class,Medium,3,483.4800000000001,12,79.4328,43.32
CA-2014-145772,Standard Class,High,3,60.622,8,15.155899999999999,9.16
CA-2014-145779,Standard Class,High,1,84.416,4,27.4352,7.81
CA-2014-145807,Standard Class,High,1,354.9,5,17.745,48.88
CA-2014-145877,Second Class,High,2,122.6,11,36.898,16.88
CA-2014-145884,Same Day,High,2,1702.0300000000002,9,437.28560000000004,228.75
CA-2014-146024,Standard Class,Medium,2,19.198,11,-21.5615,1.74
CA-2014-146031,Second Class,High,1,60.12,9,22.2444,14.84
CA-2014-146136,Standard Class,High,1,24.448,4,8.8624,2.7
CA-2014-146164,Standard Class,Medium,2,638.68,4,104.9932,47.27
CA-2014-146185,Standard Class,Medium,1,31.744,2,8.3328,0.51
CA-2014-146192,Standard Class,Medium,1,675.06,3,87.7578,51.19
CA-2014-146269,Same Day,High,2,309.488,4,33.8598,29.54
CA-2014-146346,First Class,Medium,1,146.352,3,-32.9292,13.28
CA-2014-146360,Second Class,Medium,1,155.34,6,55.9224,10.83
CA-2014-146367,Standard Class,Medium,1,3.318,3,-5.6406,0.21
CA-2014-146458,Second Class,Medium,1,22.96,7,6.6584,1.38
CA-2014-146493,Standard Class,Medium,1,53.9,5,25.872,3.71
CA-2014-146535,Standard Class,Medium,2,1446.8400000000001,13,376.8408,149.73
CA-2014-146626,Standard Class,Low,1,101.12,8,37.4144,11.07
CA-2014-146724,Standard Class,Low,1,22.0,10,9.68,1.68
CA-2014-146780,Standard Class,Medium,1,41.96,2,10.9096,4.18
CA-2014-146920,Standard Class,High,2,52.064,11,17.272,7.99
CA-2014-146983,Standard Class,Medium,1,1577.94,3,757.4112,74.59
CA-2014-147032,Standard Class,Medium,3,872.5,9,401.9111,64.36
CA-2014-147039,Standard Class,Medium,2,374.48,5,96.505,31.22
CA-2014-147144,First Class,Medium,1,19.83,1,5.949,2.11
CA-2014-147207,Second Class,High,4,1322.75,12,-151.3382,128.08
CA-2014-147228,Standard Class,Medium,4,458.98400000000004,12,61.160199999999996,27.12
CA-2014-147277,Standard Class,Medium,2,949.7719999999999,4,-9.289599999999993,21.71
CA-2014-147291,Standard Class,Low,1,895.92,4,421.0824,127.4
CA-2014-147333,Standard Class,Low,2,204.55,9,78.8145,32.89
CA-2014-147354,Standard Class,Medium,2,510.82399999999996,7,69.6355,27.22
CA-2014-147361,Standard Class,Medium,2,685.26,12,27.2532,71.09
CA-2014-147403,First Class,High,1,85.056,3,28.7064,21.9
CA-2014-147410,Standard Class,Medium,1,421.1,2,105.275,11.15
CA-2014-147452,First Class,Critical,3,183.59,6,89.06439999999999,32.13
CA-2014-147550,First Class,Medium,1,11.352,3,2.6961,0.5
CA-2014-147564,Standard Class,High,1,49.12,4,23.0864,7.25
CA-2014-147725,Same Day,High,1,70.95,3,18.447,5.88
CA-2014-147753,Same Day,High,1,25.06,2,11.7782,3.2
CA-2014-147760,First Class,Medium,2,1883.7240000000002,8,-73.0503,230.27999999999997
CA-2014-147767,Same Day,High,1,67.86,6,-45.24,9.13
CA-2014-147844,Standard Class,Medium,3,109.62,13,38.3642,7.1
CA-2014-147942,Standard Class,High,2,127.46000000000001,15,40.7416,11.850000000000001
CA-2014-147956,Standard Class,Low,1,1003.62,6,0.0,121.83
CA-2014-148012,Standard Class,Medium,1,2.624,1,0.4264,0.15
CA-2014-148068,Standard Class,Low,2,29.26,5,12.571800000000001,4.05
CA-2014-148138,Standard Class,High,1,51.168,2,-6.396,8.31
CA-2014-148145,Standard Class,Medium,1,46.2,4,21.252,3.31
CA-2014-148166,Standard Class,Medium,1,17.856,4,2.0088,1.01
CA-2014-148264,First Class,Critical,3,218.81,14,52.9647,42.800000000000004
CA-2014-148320,Standard Class,Medium,1,35.88,6,17.5812,3.08
CA-2014-148355,Standard Class,High,2,31.740000000000002,8,15.481200000000001,5.6899999999999995
CA-2014-148404,Standard Class,High,5,1027.21,18,18.17429999999999,130.76
CA-2014-148411,First Class,Critical,2,531.888,5,-11.1576,159.45
CA-2014-148446,Second Class,High,1,1669.6,4,116.872,135.86
CA-2014-148474,Standard Class,Low,2,544.14,6,109.893,59.01
CA-2014-148642,Standard Class,Medium,2,68.416,6,6.4864,2.7199999999999998
CA-2014-148691,Standard Class,Medium,4,238.68400000000003,9,72.9897,10.98
CA-2014-148810,Standard Class,High,2,287.42400000000004,9,-8.9958,28.12
CA-2014-148922,Second Class,Medium,3,684.78,14,280.7697,64.46000000000001
CA-2014-148929,Standard Class,Medium,1,478.08,8,133.8624,28.89
CA-2014-148985,Second Class,Medium,1,34.92,4,11.8728,1.78
CA-2014-148992,Standard Class,Medium,1,10.688,2,3.7408,0.64
CA-2014-148999,Standard Class,Medium,1,419.136,4,-68.1096,29.66
CA-2014-149048,Standard Class,Medium,5,2229.1800000000003,13,754.7022,126.07000000000001
CA-2014-149076,Standard Class,Medium,1,154.9,5,69.705,9.12
CA-2014-149146,Same Day,Medium,1,7.968,2,2.6892,0.76
CA-2014-149160,Second Class,Medium,2,316.32,10,149.2776,27.24
CA-2014-149181,Standard Class,Medium,1,47.992,2,-2.0568,2.34
CA-2014-149468,Same Day,High,1,41.28,2,19.8144,6.98
CA-2014-149489,First Class,Critical,3,107.986,6,5.6562,40.43
CA-2014-149559,Same Day,Critical,3,2089.412,12,273.873,487.0
CA-2014-149699,First Class,Critical,1,474.95,5,142.485,142.96
CA-2014-149706,First Class,Medium,1,116.312,7,23.2624,21.6
CA-2014-149720,Second Class,High,1,30.336,6,-17.4432,3.66
CA-2014-149853,Standard Class,Medium,2,33.472,8,6.5632,2.01
CA-2014-149881,First Class,Medium,2,5282.648,10,445.1748,29.89
CA-2014-149888,Standard Class,Medium,2,710.322,9,-212.1348,23.68
CA-2014-149895,Standard Class,High,1,258.528,2,-47.3968,20.29
CA-2014-149944,Second Class,Medium,2,94.36,5,31.1948,3.57
CA-2014-150091,Standard Class,High,4,2258.28,15,160.4214,436.18
CA-2014-150189,First Class,Critical,1,75.18,6,35.3346,20.54
CA-2014-150266,Standard Class,Medium,4,1240.418,19,-162.94140000000002,86.92
CA-2014-150420,Standard Class,Medium,1,1099.5,10,362.835,98.09
CA-2014-150469,Standard Class,Medium,1,11.84,8,5.6832,1.0
CA-2014-150497,Standard Class,High,1,735.98,2,331.191,67.58
CA-2014-150504,Standard Class,Medium,1,18.16,2,1.816,1.1
CA-2014-150525,Standard Class,Medium,2,19.669999999999998,5,5.311,1.57
CA-2014-150602,Second Class,Medium,1,21.12,4,6.5472,0.29
CA-2014-150609,Standard Class,High,1,23.24,5,7.553,1.59
CA-2014-150623,Standard Class,Medium,2,386.14,6,113.5333,30.759999999999998
CA-2014-150707,Standard Class,High,1,37.66,7,18.4534,4.94
CA-2014-150910,Standard Class,Medium,5,1090.348,23,-220.5622,32.64
CA-2014-150931,Standard Class,Low,1,33.74,7,15.5204,5.37
CA-2014-150959,First Class,Critical,2,28.775999999999996,9,-28.695,6.25
CA-2014-150987,Standard Class,High,2,440.31,9,212.8185,59.08
CA-2014-151008,First Class,Critical,2,151.72,6,58.0272,32.81
CA-2014-151071,Second Class,Medium,1,13.904,2,4.5188,0.56
CA-2014-151176,Standard Class,Medium,2,35.730000000000004,6,9.2898,3.6100000000000003
CA-2014-151183,Standard Class,High,1,46.36,4,15.2988,2.85
CA-2014-151190,Standard Class,High,1,20.07,3,9.2322,2.13
CA-2014-151211,Standard Class,Low,2,201.09,9,58.1931,24.619999999999997
CA-2014-151218,First Class,Critical,1,4.464,1,0.3348,1.3
CA-2014-151225,First Class,High,2,261.536,6,16.674799999999998,69.76
CA-2014-151281,Standard Class,Medium,1,139.58,7,39.0824,4.62
CA-2014-151358,Standard Class,High,1,323.1,2,61.389,29.34
CA-2014-151428,Standard Class,Medium,1,20.16,7,9.8784,1.3
CA-2014-151484,First Class,Medium,4,478.416,9,58.9811,33.65
CA-2014-151596,First Class,High,1,42.76,1,11.1176,10.22
CA-2014-151750,Standard Class,Medium,7,954.902,39,-390.9563,33.33
CA-2014-151799,Standard Class,High,5,1843.402,14,432.3557,243.19
CA-2014-151855,Standard Class,Low,2,39.252,8,-9.7101,2.7800000000000002
CA-2014-151911,Second Class,Medium,1,62.96,4,28.332,7.64
CA-2014-151981,Standard Class,Medium,3,1077.47,19,327.6762,121.16
CA-2014-152079,First Class,Medium,1,11.52,5,4.176,1.47
CA-2014-152093,Standard Class,Medium,1,762.594,3,-1143.891,61.63
CA-2014-152135,Second Class,Critical,1,445.44,8,-81.664,112.65
CA-2014-152142,Standard Class,Medium,1,321.568,2,28.1372,9.07
CA-2014-152198,First Class,High,3,28.83,11,-2.8011999999999997,4.45
CA-2014-152205,Standard Class,Medium,1,2.655,1,-1.8585,0.28
CA-2014-152226,Standard Class,High,1,5.904,2,1.9926,1.4
CA-2014-152261,Standard Class,Medium,1,18.528,4,-12.352,1.16
CA-2014-152275,Standard Class,Medium,1,6.672,6,0.5004,0.35
CA-2014-152310,Standard Class,Medium,6,1057.168,27,271.22450000000003,65.02
CA-2014-152436,Second Class,High,1,592.74,6,160.0398,37.69
CA-2014-152485,Standard Class,Medium,3,40.096,13,6.747199999999999,3.35
CA-2014-152499,Second Class,Medium,2,22.991999999999997,8,5.7996,1.74
CA-2014-152583,Same Day,Critical,3,321.39,10,-72.5666,68.07
CA-2014-152660,Standard Class,Medium,1,61.568,2,4.6176,4.45
CA-2014-152695,Same Day,High,2,437.65000000000003,10,128.8733,68.99
CA-2014-152702,Standard Class,High,1,254.604,14,-18.186,31.98
CA-2014-152709,Standard Class,Medium,1,85.52,2,22.2352,5.42
CA-2014-152737,Standard Class,Medium,2,461.592,8,152.76119999999997,34.4
CA-2014-152786,Standard Class,High,1,40.41,9,18.5886,5.74
CA-2014-152807,Standard Class,High,4,481.472,15,-49.569599999999994,38.660000000000004
CA-2014-152856,Second Class,High,1,116.832,4,33.5892,18.22
CA-2014-152912,Second Class,Critical,3,3013.78,17,991.3618,608.38
CA-2014-152926,Second Class,Critical,2,37.208,8,-94.8804,6.33
CA-2014-152933,Standard Class,Medium,3,1171.792,12,160.1547,86.98
CA-2014-152961,Standard Class,Medium,1,12.7,2,5.842,0.62
CA-2014-152968,Standard Class,Medium,1,23.08,2,6.924,1.73
CA-2014-152975,First Class,High,4,1770.1899999999998,14,329.6405,466.58000000000004
CA-2014-153045,Second Class,Medium,4,1370.535,11,-143.0117,147.37
CA-2014-153080,Second Class,High,1,68.46,7,25.3302,6.44
CA-2014-153227,First Class,High,1,11.76,2,5.7624,2.14
CA-2014-153339,Second Class,High,1,15.992,1,0.9995,1.8
CA-2014-153654,Second Class,Medium,1,19.008,8,-12.672,1.48
CA-2014-153787,Standard Class,High,1,97.16,2,28.1764,22.2
CA-2014-153822,Standard Class,Low,4,592.308,10,17.511400000000002,34.26
CA-2014-153843,First Class,Medium,3,523.1600000000001,8,148.8568,75.35
CA-2014-153871,Standard Class,Medium,3,798.9300000000001,14,355.8785,55.830000000000005
CA-2014-154011,Standard Class,Medium,2,464.373,6,-95.9823,51.14
CA-2014-154039,Standard Class,Medium,2,605.752,4,-258.4183,48.669999999999995
CA-2014-154074,Second Class,High,2,719.298,9,50.5413,127.1
CA-2014-154088,Standard Class,Medium,1,26.72,5,9.352,2.72
CA-2014-154102,Standard Class,Medium,1,29.9,5,13.455,1.36
CA-2014-154109,Standard Class,Medium,2,175.324,5,-14.749399999999998,14.0
CA-2014-154116,Standard Class,High,3,273.926,10,41.7843,26.98
CA-2014-154123,Standard Class,Medium,1,27.58,2,11.5836,0.95
CA-2014-154137,Standard Class,Medium,1,35.48,1,0.0,2.11
CA-2014-154214,Second Class,Medium,1,2.91,1,1.3677,0.18
CA-2014-154410,First Class,High,1,909.12,8,9.0912,225.16
CA-2014-154466,First Class,High,1,3.6,2,1.728,0.64
CA-2014-154501,Standard Class,Medium,1,9.78,2,4.0098,0.21
CA-2014-154676,First Class,High,1,151.056,9,7.5528,36.79
CA-2014-154718,Second Class,Medium,1,6.0,2,2.1,0.59
CA-2014-154732,First Class,Critical,1,16.03,5,-25.648,2.16
CA-2014-154760,Standard Class,High,1,274.491,3,-228.7425,36.58
CA-2014-154809,Standard Class,High,1,90.64,8,38.9752,15.25
CA-2014-154816,Standard Class,High,1,5.78,1,2.8322,0.74
CA-2014-154907,Standard Class,High,1,205.3328,2,-36.2352,24.37
CA-2014-154935,Standard Class,Medium,1,17.88,3,5.5875,1.07
CA-2014-154949,Standard Class,Medium,1,14.73,3,7.2177,1.07
CA-2014-155047,First Class,Medium,1,5.952,1,0.372,0.94
CA-2014-155075,Standard Class,Low,1,631.176,4,-462.8624,130.32
CA-2014-155089,Standard Class,High,1,45.66,5,-33.484,3.44
CA-2014-155152,Second Class,Medium,1,252.0,4,93.24,18.43
CA-2014-155159,Second Class,Medium,1,48.87,9,23.9463,4.37
CA-2014-155292,First Class,Critical,4,204.98000000000002,18,38.321,57.43
CA-2014-155362,Standard Class,Medium,1,32.56,2,8.4656,1.88
CA-2014-155376,Standard Class,Medium,1,839.43,3,218.2518,95.19
CA-2014-155460,First Class,High,2,901.1999999999999,6,304.74899999999997,89.38
CA-2014-155558,Standard Class,Low,2,26.15,3,9.7534,2.26
CA-2014-155607,Standard Class,Medium,2,152.07399999999998,11,47.3529,9.0
CA-2014-155621,Standard Class,High,1,274.2,10,112.422,22.89
CA-2014-155642,Standard Class,Medium,2,24.5,4,-11.1669,1.5899999999999999
CA-2014-155698,First Class,High,2,668.5400000000001,10,178.3744,66.03
CA-2014-155705,Second Class,High,1,866.4,4,225.264,63.98
CA-2014-155712,Standard Class,Medium,1,107.648,2,33.64,3.67
CA-2014-155740,First Class,High,1,76.776,4,-53.7432,21.26
CA-2014-155824,Standard Class,Medium,2,61.876,5,-6.378400000000001,4.59
CA-2014-155873,Standard Class,High,3,228.28,9,105.90480000000001,42.82
CA-2014-155880,Standard Class,Medium,3,1986.52,11,482.5819,104.80000000000001
CA-2014-155929,Standard Class,Medium,1,6.368,2,2.388,0.69
CA-2014-155936,Standard Class,Low,1,3.036,3,-5.0094,0.57
CA-2014-155957,Standard Class,Medium,2,265.408,10,33.7788,14.899999999999999
CA-2014-155985,First Class,High,1,211.84,8,76.2624,19.61
CA-2014-156139,Standard Class,Low,1,38.376,3,13.4316,5.89
CA-2014-156237,First Class,High,6,517.257,19,-226.00869999999998,87.92
CA-2014-156272,Standard Class,Low,1,64.384,1,8.048,11.61
CA-2014-156363,Standard Class,Medium,2,64.38,9,4.547999999999999,3.6100000000000003
CA-2014-156391,First Class,High,1,2.224,1,0.556,0.56
CA-2014-156412,Standard Class,Medium,1,5.346,3,-4.455,0.25
CA-2014-156622,First Class,Medium,4,248.481,12,1.8752999999999993,21.54
CA-2014-156664,Standard Class,Medium,4,233.532,13,38.4219,11.41
CA-2014-156720,Standard Class,Medium,1,3.024,3,-0.6048,0.17
CA-2014-156769,First Class,Medium,1,54.66,6,18.0378,7.49
CA-2014-156776,Standard Class,High,8,2563.314,22,533.3393,316.90000000000003
CA-2014-156818,Second Class,High,1,132.6,6,17.238,17.25
CA-2014-156895,Standard Class,Medium,1,128.058,3,-23.7822,10.62
CA-2014-156951,Standard Class,Medium,4,643.52,21,81.7,42.16
CA-2014-156958,First Class,High,5,497.04400000000004,21,125.8218,95.98
CA-2014-157091,Standard Class,High,1,526.45,5,31.587,40.08
CA-2014-157112,First Class,Critical,2,17.104,6,-5.9696,3.17
CA-2014-157196,Standard Class,Medium,1,12.96,2,6.2208,0.23
CA-2014-157252,Second Class,Medium,1,207.846,3,2.3094,16.05
CA-2014-157273,First Class,High,1,604.768,4,60.4768,82.91
CA-2014-157350,Standard Class,Medium,1,64.96,5,-43.848,6.23
CA-2014-157413,Standard Class,High,1,324.744,3,-77.1267,44.43
CA-2014-157420,Same Day,High,1,55.176,3,-12.4146,8.08
CA-2014-157448,Standard Class,Medium,2,132.35999999999999,6,28.4592,8.37
CA-2014-157469,Standard Class,Medium,2,170.916,11,-23.4718,10.54
CA-2014-157483,Standard Class,Low,1,181.86,7,50.9208,26.19
CA-2014-157651,Standard Class,Medium,1,14.2,1,3.3725,0.64
CA-2014-157672,First Class,Medium,1,63.824,2,13.5626,0.53
CA-2014-157833,First Class,High,1,51.312,3,17.9592,9.52
CA-2014-157854,Standard Class,Low,2,2747.25,9,1280.5143,252.04
CA-2014-157903,Standard Class,Medium,1,383.84,4,47.98,13.23
CA-2014-157931,Second Class,Medium,2,830.24,7,238.18959999999998,58.14
CA-2014-157966,Same Day,Critical,7,1358.866,18,344.8139,329.32
