ProductID,Category,Sub-Category,NumberOfCustomers,TotalSales,TotalQuantity,TotalProfit,TotalShippingCost
FUR-FU-10000628,Furniture,Furnishings,6,374.7276,23,131.8476,36.29
FUR-FU-10000629,Furniture,Furnishings,8,455.07,34,183.1312,47.54
FUR-FU-10000640,Furniture,Furnishings,1,15.192,3,-8.388,1.94
FUR-FU-10000641,Furniture,Furnishings,4,464.44,17,208.76000000000002,52.61
FUR-FU-10000647,Furniture,Furnishings,4,302.2461,9,38.1861,20.54
FUR-FU-10000657,Furniture,Furnishings,1,100.32,2,19.02,3.4
FUR-FU-10000666,Furniture,Furnishings,8,1945.0529999999999,21,260.433,167.95
FUR-FU-10000668,Furniture,Furnishings,2,1284.12,12,308.15999999999997,159.45
FUR-FU-10000669,Furniture,Furnishings,2,69.432,3,-17.688,5.6
FUR-FU-10000672,Furniture,Furnishings,5,258.72,22,87.9648,23.57
FUR-FU-10000674,Furniture,Furnishings,1,302.22,9,0.0,14.79
FUR-FU-10000686,Furniture,Furnishings,5,563.454,22,108.054,38.5
FUR-FU-10000702,Furniture,Furnishings,1,219.96,2,8.76,16.92
FUR-FU-10000705,Furniture,Furnishings,7,2148.32,37,-373.59999999999997,190.07
FUR-FU-10000714,Furniture,Furnishings,7,463.78499999999997,28,12.704999999999998,66.06
FUR-FU-10000718,Furniture,Furnishings,5,411.57000000000005,20,-29.91,60.970000000000006
FUR-FU-10000719,Furniture,Furnishings,4,145.69,17,52.4484,15.57
FUR-FU-10000723,Furniture,Furnishings,9,1115.6399999999999,33,-125.1996,109.41
FUR-FU-10000729,Furniture,Furnishings,1,374.85,7,123.69,95.3
FUR-FU-10000732,Furniture,Furnishings,7,133.136,22,39.187200000000004,25.59
FUR-FU-10000735,Furniture,Furnishings,7,1830.996,18,169.416,198.82
FUR-FU-10000743,Furniture,Furnishings,5,1661.786,32,-617.254,143.63
FUR-FU-10000747,Furniture,Furnishings,7,1002.364,23,124.6058,114.41
FUR-FU-10000755,Furniture,Furnishings,2,93.6,15,23.4,10.920000000000002
FUR-FU-10000758,Furniture,Furnishings,5,513.712,23,123.9264,36.839999999999996
FUR-FU-10000762,Furniture,Furnishings,4,253.2834,14,112.5834,25.75
FUR-FU-10000771,Furniture,Furnishings,4,138.16,22,58.0272,15.16
FUR-FU-10000776,Furniture,Furnishings,5,556.248,22,31.768,54.43
FUR-FU-10000783,Furniture,Furnishings,6,348.669,25,32.169,23.45
FUR-FU-10000790,Furniture,Furnishings,6,123.088,16,-67.952,15.15
FUR-FU-10000794,Furniture,Furnishings,5,155.38,17,52.8292,14.950000000000001
FUR-FU-10000813,Furniture,Furnishings,2,65.472,4,-27.328,4.609999999999999
FUR-FU-10000815,Furniture,Furnishings,7,1260.0192,29,81.1692,264.31
FUR-FU-10000816,Furniture,Furnishings,2,136.83599999999998,3,39.995999999999995,14.120000000000001
FUR-FU-10000820,Furniture,Furnishings,4,146.114,10,6.795999999999999,9.280000000000001
FUR-FU-10000850,Furniture,Furnishings,8,735.68,28,258.0,67.2
FUR-FU-10000885,Furniture,Furnishings,4,148.2,10,28.0,29.05
FUR-FU-10000889,Furniture,Furnishings,4,488.0568,10,156.8568,63.78
FUR-FU-10000905,Furniture,Furnishings,3,585.36,12,75.96,37.78
FUR-FU-10000907,Furniture,Furnishings,5,684.6179999999999,13,272.38800000000003,59.46
FUR-FU-10000913,Furniture,Furnishings,3,543.039,18,-96.86099999999999,40.28
FUR-FU-10000918,Furniture,Furnishings,4,740.4300000000001,16,191.31,41.44
FUR-FU-10000921,Furniture,Furnishings,9,1169.82,28,56.81999999999999,210.6
FUR-FU-10000936,Furniture,Furnishings,4,213.208,7,27.847999999999995,19.59
FUR-FU-10000944,Furniture,Furnishings,6,944.6832,28,-136.17680000000001,68.33
FUR-FU-10000946,Furniture,Furnishings,5,944.046,40,173.646,82.68
FUR-FU-10000950,Furniture,Furnishings,4,614.7,15,85.95,81.61
FUR-FU-10000955,Furniture,Furnishings,2,121.302,7,4.962,8.469999999999999
FUR-FU-10000965,Furniture,Furnishings,6,1184.232,24,448.76160000000004,146.03
FUR-FU-10000972,Furniture,Furnishings,4,1024.38,21,512.19,115.28
FUR-FU-10000975,Furniture,Furnishings,5,286.368,10,60.168,31.71
FUR-FU-10000980,Furniture,Furnishings,1,127.296,4,-4.344,28.96
FUR-FU-10001008,Furniture,Furnishings,6,176.686,23,-15.594000000000001,7.52
FUR-FU-10001015,Furniture,Furnishings,1,75.6,4,3.72,7.26
FUR-FU-10001025,Furniture,Furnishings,3,53.46,17,6.3666,3.0999999999999996
FUR-FU-10001037,Furniture,Furnishings,7,168.744,23,48.821999999999996,17.79
FUR-FU-10001045,Furniture,Furnishings,4,371.0922,8,150.5322,49.21
FUR-FU-10001057,Furniture,Furnishings,3,299.85,17,38.180899999999994,22.740000000000002
FUR-FU-10001063,Furniture,Furnishings,4,206.64,13,3.4499999999999993,19.34
FUR-FU-10001078,Furniture,Furnishings,3,450.306,10,125.706,39.33
FUR-FU-10001085,Furniture,Furnishings,4,216.34,14,75.346,36.77
FUR-FU-10001086,Furniture,Furnishings,8,2455.752,26,143.83199999999997,309.97
FUR-FU-10001090,Furniture,Furnishings,4,245.7,12,51.66,28.94
FUR-FU-10001091,Furniture,Furnishings,1,204.228,6,-51.192,26.5
FUR-FU-10001095,Furniture,Furnishings,8,455.456,24,61.433600000000006,67.44
FUR-FU-10001096,Furniture,Furnishings,5,901.8945,20,161.49450000000002,62.089999999999996
FUR-FU-10001098,Furniture,Furnishings,1,87.9,2,21.96,15.25
FUR-FU-10001126,Furniture,Furnishings,5,318.696,15,30.696,29.279999999999998
FUR-FU-10001129,Furniture,Furnishings,8,798.7785,37,0.6884999999999994,102.24
FUR-FU-10001130,Furniture,Furnishings,5,376.0032,22,19.6032,38.14
FUR-FU-10001132,Furniture,Furnishings,2,869.28,8,17.28,81.75
FUR-FU-10001135,Furniture,Furnishings,5,408.456,17,32.75600000000001,36.48
FUR-FU-10001142,Furniture,Furnishings,8,838.5,31,-45.61999999999999,89.32
FUR-FU-10001144,Furniture,Furnishings,1,402.96,8,48.24,108.83
FUR-FU-10001161,Furniture,Furnishings,7,602.736,21,173.496,65.78
FUR-FU-10001169,Furniture,Furnishings,4,622.728,13,73.99799999999999,39.94
FUR-FU-10001175,Furniture,Furnishings,8,622.4879999999999,29,-150.072,72.37
FUR-FU-10001185,Furniture,Furnishings,5,822.738,28,311.7744,71.69
FUR-FU-10001194,Furniture,Furnishings,2,75.6,4,12.0,14.83
FUR-FU-10001196,Furniture,Furnishings,5,125.786,26,20.772,10.11
FUR-FU-10001200,Furniture,Furnishings,6,1604.628,33,-27.882,138.68
FUR-FU-10001215,Furniture,Furnishings,4,681.454,17,256.1922,51.49
FUR-FU-10001246,Furniture,Furnishings,5,2016.9975,21,222.7575,163.7
FUR-FU-10001252,Furniture,Furnishings,6,1349.5439999999999,16,546.264,90.06
FUR-FU-10001254,Furniture,Furnishings,1,45.576,4,-14.544,1.65
FUR-FU-10001255,Furniture,Furnishings,5,196.08,20,-16.320000000000004,16.95
FUR-FU-10001260,Furniture,Furnishings,2,209.52,12,6.12,20.84
FUR-FU-10001290,Furniture,Furnishings,4,867.26,21,266.072,113.52
FUR-FU-10001317,Furniture,Furnishings,5,325.25199999999995,11,-7.608000000000002,36.33
FUR-FU-10001322,Furniture,Furnishings,1,170.424,6,-108.036,20.2
FUR-FU-10001324,Furniture,Furnishings,2,63.802,4,-70.518,3.62
FUR-FU-10001343,Furniture,Furnishings,4,477.1008,20,0.7008000000000001,39.74
FUR-FU-10001351,Furniture,Furnishings,6,1417.95,28,200.79,119.83
FUR-FU-10001366,Furniture,Furnishings,7,901.6800000000001,20,243.48,99.64
FUR-FU-10001371,Furniture,Furnishings,7,341.38,29,22.380000000000003,44.47
FUR-FU-10001379,Furniture,Furnishings,2,58.784,4,-1.0687999999999995,4.01
FUR-FU-10001393,Furniture,Furnishings,1,23.91,1,1.89,1.73
FUR-FU-10001410,Furniture,Furnishings,11,2656.4088,52,971.2088,390.71999999999997
FUR-FU-10001424,Furniture,Furnishings,9,680.514,27,83.4888,64.53
FUR-FU-10001436,Furniture,Furnishings,6,1018.71,21,67.41,121.74000000000001
FUR-FU-10001438,Furniture,Furnishings,9,4936.755,49,141.615,472.54
FUR-FU-10001447,Furniture,Furnishings,5,847.7016,31,-52.538399999999996,145.98
FUR-FU-10001452,Furniture,Furnishings,5,624.588,16,35.628,73.04
FUR-FU-10001468,Furniture,Furnishings,6,3317.0119999999997,25,-530.038,398.12
FUR-FU-10001471,Furniture,Furnishings,8,1431.7446,33,450.65459999999996,93.00999999999999
FUR-FU-10001473,Furniture,Furnishings,14,839.6759999999999,57,176.3247,75.48
FUR-FU-10001475,Furniture,Furnishings,5,334.096,21,29.4532,37.45
FUR-FU-10001477,Furniture,Furnishings,15,4637.028,71,630.138,465.26
FUR-FU-10001480,Furniture,Furnishings,5,576.384,21,153.864,63.510000000000005
FUR-FU-10001487,Furniture,Furnishings,5,160.54000000000002,23,46.5566,22.79
FUR-FU-10001488,Furniture,Furnishings,7,2267.9719999999998,25,148.372,212.69
FUR-FU-10001495,Furniture,Furnishings,4,519.0899999999999,11,108.9,28.53
FUR-FU-10001507,Furniture,Furnishings,6,320.355,20,59.355000000000004,43.21
FUR-FU-10001541,Furniture,Furnishings,1,124.416,4,-4.224,28.11
FUR-FU-10001546,Furniture,Furnishings,7,108.936,15,-11.214,8.32
FUR-FU-10001557,Furniture,Furnishings,6,1170.4875,27,-10.492499999999998,192.42000000000002
FUR-FU-10001583,Furniture,Furnishings,6,301.308,37,66.72800000000001,32.09
FUR-FU-10001588,Furniture,Furnishings,4,437.70000000000005,18,138.3132,68.63
FUR-FU-10001591,Furniture,Furnishings,6,270.84,23,108.092,33.81
FUR-FU-10001601,Furniture,Furnishings,2,260.424,4,-43.416,60.84
FUR-FU-10001602,Furniture,Furnishings,6,546.192,17,17.447799999999997,76.97
FUR-FU-10001617,Furniture,Furnishings,4,268.06,10,52.611999999999995,18.62
FUR-FU-10001619,Furniture,Furnishings,3,440.08799999999997,10,134.988,25.400000000000002
FUR-FU-10001640,Furniture,Furnishings,5,764.7276,17,142.0176,89.0
FUR-FU-10001657,Furniture,Furnishings,3,847.548,21,-521.652,63.96
FUR-FU-10001667,Furniture,Furnishings,1,20.16,3,-26.22,3.53
FUR-FU-10001674,Furniture,Furnishings,5,1363.5158999999999,31,504.19590000000005,100.98
FUR-FU-10001691,Furniture,Furnishings,4,882.3,17,193.8,67.28
FUR-FU-10001692,Furniture,Furnishings,8,1085.984,30,107.20400000000001,99.62
FUR-FU-10001706,Furniture,Furnishings,10,115.192,44,44.7216,13.41
FUR-FU-10001711,Furniture,Furnishings,7,1209.08,23,326.34,96.47
FUR-FU-10001717,Furniture,Furnishings,4,349.272,19,42.042,40.07
FUR-FU-10001718,Furniture,Furnishings,5,863.784,20,170.184,84.94
FUR-FU-10001731,Furniture,Furnishings,8,93.984,37,32.7342,10.93
FUR-FU-10001746,Furniture,Furnishings,3,487.845,20,155.445,91.74000000000001
FUR-FU-10001756,Furniture,Furnishings,6,262.752,20,-7.616000000000003,37.43
FUR-FU-10001760,Furniture,Furnishings,4,124.938,7,32.118,14.04
FUR-FU-10001764,Furniture,Furnishings,1,120.744,9,-135.936,26.45
FUR-FU-10001765,Furniture,Furnishings,7,653.31,26,-191.69,36.63
FUR-FU-10001770,Furniture,Furnishings,8,1203.1887,29,493.2687,122.18
FUR-FU-10001774,Furniture,Furnishings,1,283.14,6,104.76,18.84
FUR-FU-10001775,Furniture,Furnishings,3,306.009,13,-6.381000000000002,31.36
FUR-FU-10001791,Furniture,Furnishings,3,283.446,16,-55.434,39.62
FUR-FU-10001843,Furniture,Furnishings,1,84.12,2,31.92,13.16
FUR-FU-10001847,Furniture,Furnishings,5,48.852,12,17.0568,3.9
FUR-FU-10001852,Furniture,Furnishings,5,33.756,21,8.9088,4.4799999999999995
FUR-FU-10001861,Furniture,Furnishings,6,434.56,24,197.104,62.230000000000004
FUR-FU-10001867,Furniture,Furnishings,3,121.296,13,21.7056,8.58
FUR-FU-10001876,Furniture,Furnishings,7,636.6080000000001,22,179.28959999999998,54.339999999999996
FUR-FU-10001889,Furniture,Furnishings,6,265.104,27,74.7972,26.18
FUR-FU-10001890,Furniture,Furnishings,3,374.85,9,37.349999999999994,28.24
FUR-FU-10001893,Furniture,Furnishings,1,97.86,2,37.14,4.33
FUR-FU-10001902,Furniture,Furnishings,1,60.696,4,-15.264,4.46
FUR-FU-10001915,Furniture,Furnishings,2,304.92,13,78.72,16.09
FUR-FU-10001918,Furniture,Furnishings,8,137.17000000000002,31,47.7257,16.099999999999998
FUR-FU-10001933,Furniture,Furnishings,9,583.4787,27,91.3287,84.74
FUR-FU-10001934,Furniture,Furnishings,5,251.76,12,65.4576,24.31
FUR-FU-10001935,Furniture,Furnishings,9,158.44,35,40.021,13.19
FUR-FU-10001940,Furniture,Furnishings,10,219.696,38,50.3072,18.21
FUR-FU-10001942,Furniture,Furnishings,5,2401.8015,22,610.5615,275.49
FUR-FU-10001950,Furniture,Furnishings,5,1279.08,27,181.53,87.04
FUR-FU-10001967,Furniture,Furnishings,6,143.928,10,-5.997000000000002,19.96
FUR-FU-10001977,Furniture,Furnishings,1,217.32,2,36.9,11.43
FUR-FU-10001979,Furniture,Furnishings,6,1114.384,28,288.4288,110.11
FUR-FU-10001986,Furniture,Furnishings,4,581.172,14,81.568,69.95
FUR-FU-10002004,Furniture,Furnishings,4,245.572,15,40.972,28.59
FUR-FU-10002007,Furniture,Furnishings,6,252.0,15,20.1,44.1
FUR-FU-10002017,Furniture,Furnishings,6,1052.64,24,73.44,54.58
FUR-FU-10002019,Furniture,Furnishings,5,538.044,12,36.864,66.46000000000001
FUR-FU-10002030,Furniture,Furnishings,2,97.812,8,-1.7783999999999978,7.18
FUR-FU-10002045,Furniture,Furnishings,4,377.91,17,166.2804,15.25
FUR-FU-10002055,Furniture,Furnishings,1,94.5,5,-21.45,17.89
FUR-FU-10002069,Furniture,Furnishings,2,189.26999999999998,5,58.769999999999996,16.9
FUR-FU-10002088,Furniture,Furnishings,7,170.62,22,56.0352,15.02
FUR-FU-10002094,Furniture,Furnishings,4,443.256,10,95.556,33.49
FUR-FU-10002104,Furniture,Furnishings,4,402.64799999999997,15,68.74799999999999,59.72
FUR-FU-10002107,Furniture,Furnishings,4,37.464,19,13.736799999999999,3.08
FUR-FU-10002111,Furniture,Furnishings,3,59.696,10,14.56,4.67
FUR-FU-10002116,Furniture,Furnishings,5,763.668,15,-222.73649999999998,80.03999999999999
FUR-FU-10002122,Furniture,Furnishings,2,278.53999999999996,5,-73.36,21.92
FUR-FU-10002157,Furniture,Furnishings,3,156.8,10,61.152,26.55
FUR-FU-10002168,Furniture,Furnishings,4,278.928,8,77.328,29.759999999999998
FUR-FU-10002170,Furniture,Furnishings,2,291.11,10,-233.95000000000002,30.009999999999998
FUR-FU-10002185,Furniture,Furnishings,1,110.28,2,55.14,4.87
FUR-FU-10002191,Furniture,Furnishings,5,62.82,11,22.8944,5.72
FUR-FU-10002210,Furniture,Furnishings,6,1130.625,24,129.10500000000002,115.04
FUR-FU-10002223,Furniture,Furnishings,4,462.807,19,101.997,44.62
FUR-FU-10002240,Furniture,Furnishings,2,19.7,8,0.7879999999999998,2.2
FUR-FU-10002246,Furniture,Furnishings,1,642.6336,8,105.5136,108.46
FUR-FU-10002250,Furniture,Furnishings,3,543.1086,12,194.9886,43.71
FUR-FU-10002253,Furniture,Furnishings,7,1047.7359999999999,27,340.5142,79.45
FUR-FU-10002268,Furniture,Furnishings,7,149.264,34,37.4142,16.69
FUR-FU-10002292,Furniture,Furnishings,5,751.2506999999999,20,231.6507,95.55
FUR-FU-10002298,Furniture,Furnishings,5,2064.228,24,-173.12879999999996,191.67
FUR-FU-10002304,Furniture,Furnishings,1,249.12,6,84.06,19.42
FUR-FU-10002305,Furniture,Furnishings,4,432.288,13,-30.252000000000002,37.68
FUR-FU-10002335,Furniture,Furnishings,7,358.1859,26,61.005900000000004,49.88
FUR-FU-10002362,Furniture,Furnishings,6,771.8142,23,160.4742,102.09
FUR-FU-10002364,Furniture,Furnishings,12,183.024,33,10.110600000000002,17.54
FUR-FU-10002379,Furniture,Furnishings,2,331.76,8,39.8112,36.79
FUR-FU-10002387,Furniture,Furnishings,8,786.984,32,203.944,87.13
FUR-FU-10002396,Furniture,Furnishings,5,171.088,18,39.75279999999999,14.15
FUR-FU-10002407,Furniture,Furnishings,1,45.72,4,-21.36,3.9
FUR-FU-10002412,Furniture,Furnishings,3,308.56800000000004,14,17.368000000000002,24.08
FUR-FU-10002422,Furniture,Furnishings,8,1128.498,34,-137.66199999999998,123.02
FUR-FU-10002445,Furniture,Furnishings,8,216.144,25,73.944,23.9
FUR-FU-10002456,Furniture,Furnishings,7,154.336,27,42.2968,19.43
FUR-FU-10002459,Furniture,Furnishings,7,838.1646000000001,21,27.3546,66.38
FUR-FU-10002485,Furniture,Furnishings,4,331.584,10,96.58399999999999,43.120000000000005
FUR-FU-10002486,Furniture,Furnishings,3,355.08000000000004,13,19.160000000000004,25.98
FUR-FU-10002501,Furniture,Furnishings,6,409.536,39,98.97120000000001,47.82
FUR-FU-10002502,Furniture,Furnishings,4,240.084,16,37.044000000000004,39.17
FUR-FU-10002505,Furniture,Furnishings,4,36.396,18,-4.852800000000001,4.47
FUR-FU-10002506,Furniture,Furnishings,3,93.52799999999999,8,2.0784000000000002,14.42
FUR-FU-10002508,Furniture,Furnishings,2,45.036,6,16.0128,11.579999999999998
FUR-FU-10002521,Furniture,Furnishings,5,328.77,16,-19.230000000000004,40.76
FUR-FU-10002525,Furniture,Furnishings,7,1419.7095,38,561.2895,185.47
FUR-FU-10002539,Furniture,Furnishings,6,1514.97,31,681.69,199.63
FUR-FU-10002546,Furniture,Furnishings,1,32.04,2,6.72,2.12
FUR-FU-10002549,Furniture,Furnishings,3,473.478,10,15.078,49.35
FUR-FU-10002553,Furniture,Furnishings,2,117.28,5,-16.4925,12.29
FUR-FU-10002554,Furniture,Furnishings,4,167.93,7,38.6239,22.84
FUR-FU-10002557,Furniture,Furnishings,5,425.66400000000004,22,-62.076,38.6
FUR-FU-10002597,Furniture,Furnishings,7,136.344,28,56.1184,12.67
FUR-FU-10002598,Furniture,Furnishings,4,586.9287,15,161.6787,41.99
FUR-FU-10002614,Furniture,Furnishings,1,131.67,3,43.38,8.23
FUR-FU-10002630,Furniture,Furnishings,3,241.09199999999998,9,32.832,20.37
FUR-FU-10002637,Furniture,Furnishings,4,117.956,11,-17.124,7.95
FUR-FU-10002648,Furniture,Furnishings,6,414.8496,18,196.6896,61.33
FUR-FU-10002655,Furniture,Furnishings,5,773.52,22,-155.10000000000002,100.98
FUR-FU-10002659,Furniture,Furnishings,11,1946.3836000000001,42,432.3436,188.39
FUR-FU-10002665,Furniture,Furnishings,7,449.86830000000003,27,141.2583,42.2
FUR-FU-10002671,Furniture,Furnishings,5,168.84,13,78.256,15.48
FUR-FU-10002685,Furniture,Furnishings,2,56.099999999999994,3,21.317999999999998,6.75
FUR-FU-10002696,Furniture,Furnishings,9,2703.616,39,582.796,303.3
FUR-FU-10002698,Furniture,Furnishings,4,280.532,16,3.731999999999999,23.759999999999998
FUR-FU-10002699,Furniture,Furnishings,7,841.8732,20,-9.526800000000009,119.03
FUR-FU-10002703,Furniture,Furnishings,2,180.46,4,-46.403999999999996,23.17
FUR-FU-10002709,Furniture,Furnishings,2,240.048,6,-57.132,18.560000000000002
FUR-FU-10002722,Furniture,Furnishings,2,282.576,6,3.935999999999999,40.910000000000004
FUR-FU-10002751,Furniture,Furnishings,5,433.4200000000001,15,-36.68,84.85
FUR-FU-10002759,Furniture,Furnishings,8,551.448,36,91.1088,49.14
FUR-FU-10002784,Furniture,Furnishings,1,42.432,3,-12.768,3.82
FUR-FU-10002800,Furniture,Furnishings,5,302.76,12,11.880000000000003,31.25
FUR-FU-10002803,Furniture,Furnishings,6,518.847,25,-31.653,60.99
FUR-FU-10002804,Furniture,Furnishings,1,123.48,4,-51.48,15.16
FUR-FU-10002813,Furniture,Furnishings,5,291.45599999999996,15,97.152,32.24
FUR-FU-10002818,Furniture,Furnishings,8,459.882,30,195.282,49.89
FUR-FU-10002829,Furniture,Furnishings,11,1935.7107,49,125.8707,195.91
FUR-FU-10002834,Furniture,Furnishings,1,23.48,5,-25.92,1.87
FUR-FU-10002837,Furniture,Furnishings,5,1111.8,21,-24.72,141.24
FUR-FU-10002838,Furniture,Furnishings,1,100.008,1,9.978,13.91
FUR-FU-10002848,Furniture,Furnishings,5,445.8741,20,75.67410000000001,35.25
FUR-FU-10002874,Furniture,Furnishings,1,63.824,2,9.5736,3.82
FUR-FU-10002878,Furniture,Furnishings,6,467.072,17,162.0512,36.370000000000005
FUR-FU-10002885,Furniture,Furnishings,6,84.83200000000001,19,28.0524,7.79
FUR-FU-10002890,Furniture,Furnishings,6,1938.4596,23,-201.2304,267.37
FUR-FU-10002918,Furniture,Furnishings,5,1200.936,18,-256.5636,135.23
FUR-FU-10002919,Furniture,Furnishings,4,1627.65,15,602.1,249.32
FUR-FU-10002928,Furniture,Furnishings,6,378.16859999999997,12,109.6086,35.09
FUR-FU-10002930,Furniture,Furnishings,1,180.792,6,-12.168,15.64
FUR-FU-10002933,Furniture,Furnishings,6,815.958,43,-39.312,70.64999999999999
FUR-FU-10002937,Furniture,Furnishings,14,3079.936,55,1393.061,278.09
FUR-FU-10002957,Furniture,Furnishings,2,153.903,8,0.30299999999999994,6.88
FUR-FU-10002960,Furniture,Furnishings,5,135.648,25,44.588,12.02
FUR-FU-10002963,Furniture,Furnishings,4,47.752,10,14.224,3.01
FUR-FU-10002972,Furniture,Furnishings,5,287.859,15,16.059,17.52
FUR-FU-10002979,Furniture,Furnishings,1,465.0,4,130.2,139.08
FUR-FU-10003012,Furniture,Furnishings,4,429.3912,21,86.04119999999999,79.75
FUR-FU-10003026,Furniture,Furnishings,3,39.688,9,13.116399999999999,1.33
FUR-FU-10003036,Furniture,Furnishings,2,188.76,10,-3.2399999999999998,20.35
FUR-FU-10003039,Furniture,Furnishings,5,500.308,14,101.7868,49.46
FUR-FU-10003046,Furniture,Furnishings,5,665.133,19,-133.437,60.95
FUR-FU-10003052,Furniture,Furnishings,7,1161.576,25,338.826,67.73
FUR-FU-10003066,Furniture,Furnishings,3,763.36,14,-151.4,101.4
FUR-FU-10003069,Furniture,Furnishings,5,689.913,17,-25.617,69.36
FUR-FU-10003094,Furniture,Furnishings,2,385.98,7,192.99,65.49
FUR-FU-10003095,Furniture,Furnishings,1,101.94,3,30.582,40.23
FUR-FU-10003096,Furniture,Furnishings,3,83.49,12,31.5744,9.35
FUR-FU-10003112,Furniture,Furnishings,3,955.956,15,196.05599999999998,24.31
FUR-FU-10003142,Furniture,Furnishings,6,152.064,30,42.768,14.56
FUR-FU-10003150,Furniture,Furnishings,5,370.728,15,63.228,28.259999999999998
FUR-FU-10003192,Furniture,Furnishings,4,1545.816,18,362.4672,169.76
FUR-FU-10003194,Furniture,Furnishings,4,108.08,15,6.755,6.859999999999999
FUR-FU-10003198,Furniture,Furnishings,5,631.6397999999999,15,-33.4602,79.25
FUR-FU-10003214,Furniture,Furnishings,10,891.5625,37,120.1125,82.53999999999999
FUR-FU-10003217,Furniture,Furnishings,3,1229.5448999999999,13,158.2149,81.34
FUR-FU-10003219,Furniture,Furnishings,2,804.09,7,112.56,127.28999999999999
FUR-FU-10003235,Furniture,Furnishings,3,626.4384,6,21.4584,67.02
FUR-FU-10003237,Furniture,Furnishings,5,233.946,15,-17.154000000000003,45.21
FUR-FU-10003247,Furniture,Furnishings,6,369.248,21,-40.4914,24.68
FUR-FU-10003264,Furniture,Furnishings,2,401.28,8,196.56,43.12
FUR-FU-10003268,Furniture,Furnishings,6,775.612,20,135.932,81.35
FUR-FU-10003273,Furniture,Furnishings,6,1481.872,29,-326.568,186.94
FUR-FU-10003274,Furniture,Furnishings,5,35.904,21,15.206399999999999,3.9299999999999997
FUR-FU-10003276,Furniture,Furnishings,1,31.74,2,8.88,2.95
FUR-FU-10003283,Furniture,Furnishings,5,191.064,17,5.7639999999999985,34.71
FUR-FU-10003297,Furniture,Furnishings,8,2039.988,33,-132.732,210.45
FUR-FU-10003325,Furniture,Furnishings,4,685.62,16,298.74,48.95
FUR-FU-10003326,Furniture,Furnishings,1,58.17,1,15.69,20.53
FUR-FU-10003336,Furniture,Furnishings,1,58.536,2,-15.624,3.35
FUR-FU-10003339,Furniture,Furnishings,1,120.6,4,-46.32,16.1
FUR-FU-10003347,Furniture,Furnishings,6,298.2,21,116.298,48.08
FUR-FU-10003362,Furniture,Furnishings,5,418.17600000000004,28,81.056,55.67
FUR-FU-10003370,Furniture,Furnishings,6,222.376,30,-87.82400000000001,14.46
FUR-FU-10003374,Furniture,Furnishings,2,463.79600000000005,11,73.0232,72.05
FUR-FU-10003384,Furniture,Furnishings,6,615.264,21,228.864,72.85
FUR-FU-10003394,Furniture,Furnishings,7,1469.1599999999999,26,-40.576800000000006,132.99
